Violation ID,Vehicle ID,First Occurrence,Last Occurrence,Violation Status,Violation Type,Bus Route ID,Violation Latitude,Violation Longitude,Stop ID,Stop Name,Bus Stop Latitude,Bus Stop Longitude,Violation Georeference,Bus Stop Georeference
411944798,34dcbf90f665de3702ef8543ee3ad71ae5fc17c2cdb085fb3bc9f3f1735b2586,11/27/2023 03:09:38 PM,11/27/2023 03:23:59 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633842,-73.947772,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947772 40.633842),POINT (-73.948517 40.640085)
411930702,53d05744d00359c947fc5c01e8300dbdac5468fcd09fe277f9a035ac0ea25afa,11/27/2023 02:11:42 PM,11/27/2023 02:31:40 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.633827,-73.94777,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94777 40.633827),POINT (-73.948517 40.640085)
411930669,75b94769b6c6c2f13b8a6de91e9642a158fbb71e96c727d7dd530a9b04094bad,11/27/2023 02:32:13 PM,11/27/2023 02:44:12 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.651629,-73.949652,303469,NOSTRAND AV/CLARKSON AV,40.655011,-73.950113,POINT (-73.949652 40.651629),POINT (-73.950113 40.655011)
411930668,a3571cbfbde4ba89b179517cf0289fd5cfa71fd00747d481ecdb900574405df4,11/27/2023 02:11:44 PM,11/27/2023 02:31:41 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.633772,-73.94776,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94776 40.633772),POINT (-73.948517 40.640085)
411930665,5ebfe4dced4f52be422c59fec9b5b6a95a9314e7da535f12e78cee5296d61709,11/27/2023 02:22:26 PM,11/27/2023 02:39:04 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.694603,-73.952393,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.952393 40.694603),POINT (-73.953484 40.699506)
411930657,4380c241399d6968cf1b0d7e39ae275d015480474b5b2f29a06be2cc1929cf73,11/27/2023 02:03:32 PM,11/27/2023 03:41:45 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.631911,-73.947507,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.947507 40.631911),POINT (-73.947438 40.631827)
411930654,b06e70547fb5bc1398ae973afad59f8794ca7300e548aba9eab357051668c4b7,11/27/2023 02:11:46 PM,11/27/2023 02:31:42 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.633724,-73.947756,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947756 40.633724),POINT (-73.948517 40.640085)
411930626,cfc66a544909975c9ad2dd7d72e9ac20391fbf1e437c714bf2f71f584e92b13f,11/27/2023 02:41:10 PM,11/27/2023 02:53:28 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633536,-73.947741,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947741 40.633536),POINT (-73.948517 40.640085)
399140438,ae88a17399eade426800a60fbeba7876432be8112942cb43cf4ec7d43ad84512,12/31/2023 04:28:56 PM,12/31/2023 05:25:57 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.629792,-73.947387,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947387 40.629792),POINT (-73.945851 40.62188)
399140046,3998cb752342c6b98a5f78b7e5b91bbc223d64e4b10e6df3b020562b156715ac,12/31/2023 04:13:34 PM,12/31/2023 04:28:50 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.629447,-73.947334,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947334 40.629447),POINT (-73.945851 40.62188)
399140034,643f7e40dcfe7e148780f9ce8d07fcbd702b2f5d0d2ab032be3347e64b2affde,12/31/2023 05:25:49 PM,12/31/2023 06:18:11 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.629278,-73.947321,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947321 40.629278),POINT (-73.945851 40.62188)
399140008,cc5a5ecbdfa4dcdfd0bbc703fbd54dd79a2847deb4484243714f4a2bed8293d2,12/31/2023 06:19:50 PM,12/31/2023 06:39:14 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630168,-73.947427,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947427 40.630168),POINT (-73.945851 40.62188)
399139979,e500832f2fec44bec6eb8a91f29708342753d2945dbf7b24bc0adfdbce14ea1b,12/31/2023 06:18:22 PM,12/31/2023 06:39:14 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630224,-73.947433,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947433 40.630224),POINT (-73.945851 40.62188)
399139976,0a1304da365440dc4587c330c6b7d391db068dddb8e36f9a12866aeaa607bf38,12/31/2023 12:51:07 PM,12/31/2023 01:30:12 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.632324,-73.947606,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.947606 40.632324),POINT (-73.947438 40.631827)
399139960,15a8a2947cd813507ccdbd62273159a345cfdaf33e83cdc23bc9a7d76ea5a2a6,12/31/2023 04:13:44 PM,12/31/2023 04:29:02 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630232,-73.947403,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947403 40.630232),POINT (-73.945851 40.62188)
399136833,773c37ce18421cd95d94d09c9410675880c125050bd178229d01b957db02777b,12/31/2023 08:14:51 AM,12/31/2023 08:56:23 AM,EXEMPT - BUS/PARATRANSIT,MOBILE BUS LANE,B44+,40.632162,-73.947595,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.947595 40.632162),POINT (-73.947438 40.631827)
399079724,471e2d4c88a61d53a4f7b31a01c6ab6d6494576915686af547270f25ff3912f0,12/29/2023 09:17:09 AM,12/29/2023 09:53:48 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.697052,-73.956649,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956649 40.697052),POINT (-73.955002 40.689351)
399079333,d808caf013e621c774287573b1cd5c2d3c764dea0063864ae2e7d5691a37e4a8,12/30/2023 03:18:04 PM,12/30/2023 03:25:58 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633953,-73.947773,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947773 40.633953),POINT (-73.948517 40.640085)
399079287,29f51a8d7a5575e9ffa8ad4ca20b79a84199ef677d0dd4aa6f4716b97bd7825d,12/30/2023 03:19:57 PM,12/30/2023 03:27:24 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633478,-73.94772,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94772 40.633478),POINT (-73.948517 40.640085)
399079141,86ba69b7c9fcefa5916a12713f71bc18c05f65384833d412f8c3334390c9ccd6,12/30/2023 04:42:12 PM,12/30/2023 04:57:37 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.633255,-73.947703,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947703 40.633255),POINT (-73.948517 40.640085)
399079140,58cb16f6785a6abcb66594abb9806d5a3b5c5778b7873a3f63d2b600ca4ed74c,12/30/2023 04:42:01 PM,12/30/2023 04:57:11 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.63395,-73.947777,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947777 40.63395),POINT (-73.948517 40.640085)
399078907,948665738f0729e8b08ea964a5b3cc9f86ba900eb253525d02def90a210f6c7e,12/30/2023 10:21:38 AM,12/30/2023 10:38:07 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.634784,-73.947876,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947876 40.634784),POINT (-73.948517 40.640085)
399078753,431895175056efdffe7fd1ac74676f284de242bd9cb0985c5ce47d770a30d6ae,12/30/2023 08:35:49 PM,12/30/2023 09:07:26 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.632112,-73.947588,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.947588 40.632112),POINT (-73.947438 40.631827)
399078363,15457639a415d5765729bb4253880c13dedde1821f42502b588a05f68f3e0979,12/30/2023 05:19:45 PM,12/30/2023 05:27:20 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633568,-73.947747,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947747 40.633568),POINT (-73.948517 40.640085)
399078136,1b0a059bcebc8180c1f4a8c26b0e6432e77984cbc7f34fd26ac5a5325b04861a,12/30/2023 09:39:29 AM,12/30/2023 09:55:55 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.634528,-73.947847,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947847 40.634528),POINT (-73.948517 40.640085)
399078111,2e050936d8f563c7833c98216a4b4c0fd32c267f61f9a3499dddeebfa743943b,12/30/2023 03:30:46 PM,12/30/2023 03:36:16 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.631989,-73.947544,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.947544 40.631989),POINT (-73.947438 40.631827)
399077753,685096842b37dc7d7fa65d626dc297c47f0346d83bc7fa975f7304bf5d1fd56e,12/30/2023 12:35:27 PM,12/30/2023 12:42:58 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.634735,-73.947862,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947862 40.634735),POINT (-73.948517 40.640085)
399077670,13377a7bd58e8df3ba2f7239351c577b5724bb8f89f1390c946d9ea6cc115e8f,12/30/2023 02:38:21 PM,12/30/2023 02:51:42 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633442,-73.947728,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947728 40.633442),POINT (-73.948517 40.640085)
399077659,5c2009a62aa5c5f0741c00ce619ebc7c640cb39b748c75b4adb778c8c15e3460,12/30/2023 11:14:02 AM,12/30/2023 11:27:35 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.634657,-73.947852,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947852 40.634657),POINT (-73.948517 40.640085)
399077591,1de3f4496b532780f691272787f9a85e924a3407a23bba2055145c4f3fa30225,12/30/2023 01:43:22 PM,12/30/2023 02:09:14 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.631981,-73.94753,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.94753 40.631981),POINT (-73.947438 40.631827)
399077380,530bc2928f9b3dd922147a27010e084813de0ccc16cf00f9c6984e9751d9ae4f,12/30/2023 02:07:05 PM,12/30/2023 02:35:24 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633348,-73.947712,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947712 40.633348),POINT (-73.948517 40.640085)
399077098,cb7fa6b40aa65a8eb3bdd7ab2704a0b950f6d75a9c8c65a9a6e1c7f4c329ac95,12/30/2023 02:33:16 PM,12/30/2023 02:51:37 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633826,-73.947769,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947769 40.633826),POINT (-73.948517 40.640085)
399050008,9c1e77edf9e1d9b7d39bc89c068e054cad623c141eb39f37fae6ac99bc847dd4,12/30/2023 07:32:01 AM,12/30/2023 08:01:48 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.635041,-73.947902,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947902 40.635041),POINT (-73.948517 40.640085)
398969640,fa2b7af0a811b9acde602aacb78e3638e8506dfead5fe6c3425b10b526f94bdd,12/29/2023 09:25:49 AM,12/29/2023 09:53:36 AM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.696204,-73.956465,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956465 40.696204),POINT (-73.955002 40.689351)
398969632,f117dca9420aea96fbcc9ddd6de066d322b30f48aca9f5f2541cbb40fe2ae6c5,12/29/2023 02:27:37 PM,12/29/2023 02:39:55 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.661841,-73.950749,303463,NOSTRAND AV/EMPIRE BL,40.663474,-73.951015,POINT (-73.950749 40.661841),POINT (-73.951015 40.663474)
398969617,1e7930483c0e936ef7aef2e26bc8b34e1504864f3a55e7aa1733a5600ada1739,12/29/2023 06:37:53 PM,12/29/2023 06:54:20 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633561,-73.94775,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94775 40.633561),POINT (-73.948517 40.640085)
398969600,999b95cbe7b9ef0c7829d68369c765b4bbf65986ac348c0608aed6e1bfa63227,12/29/2023 03:21:43 PM,12/29/2023 03:38:13 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633562,-73.947735,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947735 40.633562),POINT (-73.948517 40.640085)
398969582,2183cb218f0cefdece1193b4760422249c7f38e04403fc5d559ebbf7e82a5cd7,12/29/2023 09:26:31 AM,12/29/2023 09:52:50 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.692268,-73.955691,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955691 40.692268),POINT (-73.955002 40.689351)
398969570,97229f7ec5692f482462d9ae1422feaa3c068f480e225cfb3a2974ef05a5d4cc,12/29/2023 09:15:13 AM,12/29/2023 09:26:36 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.692741,-73.955778,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.955778 40.692741),POINT (-73.955002 40.689351)
398969568,68bb8c7dabb232b9fc4ab172bf9e988c16f04a819eebec7ff835ff9d5a13a6c2,12/29/2023 05:57:58 PM,12/29/2023 06:21:33 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.667592,-73.95071,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.95071 40.667592),POINT (-73.950508 40.670871)
398969552,6971c5f98f6fa38fd14a662d612dd1b593d61fe826ba365831095573ade291f5,12/29/2023 06:21:27 PM,12/29/2023 06:33:39 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.667934,-73.950666,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950666 40.667934),POINT (-73.950508 40.670871)
398969543,283632599251e921bbefeed2566a1a60ecaf337e6e6c99f78ea48214fa645115,12/29/2023 06:21:29 PM,12/29/2023 06:33:42 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.667805,-73.950678,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950678 40.667805),POINT (-73.950508 40.670871)
398969520,4f0bf77ae866d0bd8b7ac0b28991dcb90be50c155471fae12d17e840ccad23bd,12/29/2023 06:21:25 PM,12/29/2023 06:33:38 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.668031,-73.950657,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950657 40.668031),POINT (-73.950508 40.670871)
398969513,fe430659f9f82d403f28861547d6be282c9026f8985c6da10e2527c8ac2aec5f,12/29/2023 09:30:06 AM,12/29/2023 09:53:46 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.696923,-73.956626,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956626 40.696923),POINT (-73.955002 40.689351)
398969507,0402af5420e1a22466931702507866ce9af04d28ed947c3bee864993592e47ac,12/29/2023 05:19:11 PM,12/29/2023 05:25:12 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.669197,-73.950552,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950552 40.669197),POINT (-73.950508 40.670871)
398969499,df77e13ae7d6dd695fbc92cf8016f7b1e0764796cc28f9423d3606494f887635,12/29/2023 05:25:31 PM,12/29/2023 05:35:40 PM,DRIVER/VEHICLE INFO MISSING,MOBILE BUS LANE,B44+,40.668574,-73.950643,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950643 40.668574),POINT (-73.950508 40.670871)
398969497,16bcb318e8f0dd6849d00136fddd764a6d6c055d21a3e86e2a67211e49650348,12/29/2023 04:57:22 PM,12/29/2023 05:06:08 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633274,-73.947704,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947704 40.633274),POINT (-73.948517 40.640085)
398969494,6d2e67288e78b635612190b5c7d67adab8e5698945befdf00abfe3c620d1ef7b,12/29/2023 05:05:59 PM,12/29/2023 05:55:52 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.633514,-73.947736,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947736 40.633514),POINT (-73.948517 40.640085)
398969350,499bbb52084aae6713b479e4a4be28db93c2aef5b844993760bc426d1029070c,12/29/2023 04:39:28 PM,12/29/2023 04:47:38 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.667795,-73.950691,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950691 40.667795),POINT (-73.950508 40.670871)
398969261,6d2e67288e78b635612190b5c7d67adab8e5698945befdf00abfe3c620d1ef7b,12/29/2023 05:43:43 PM,12/29/2023 06:54:24 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.633506,-73.947742,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947742 40.633506),POINT (-73.948517 40.640085)
398969259,ca1d8c432ecc3843a2ca563fca3d492dd56b6e146719a353500781aca3a5852f,12/29/2023 04:55:52 PM,12/29/2023 05:05:48 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633701,-73.94775,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94775 40.633701),POINT (-73.948517 40.640085)
398969153,559d7c14729f0f57862de04c32ffcd4abbbe9b7b989415fff7af6906ec0b6c53,12/29/2023 04:39:29 PM,12/29/2023 04:47:39 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.667717,-73.950699,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950699 40.667717),POINT (-73.950508 40.670871)
398969088,b95ef22e669de9faabb77b0ee58839ac466eab20cc066819b4c06aba53a51bb3,12/29/2023 04:39:13 PM,12/29/2023 04:47:22 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.668892,-73.950602,303459,NOSTRAND AV/ST JOHNS PL,40.670871,-73.950508,POINT (-73.950602 40.668892),POINT (-73.950508 40.670871)
398969087,fd6e059a6c9c782fd5376ed8b6a2a21ad7ab1a0143901276ca15a30f7966206e,12/29/2023 05:37:50 PM,12/29/2023 05:43:42 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633567,-73.947742,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947742 40.633567),POINT (-73.948517 40.640085)
398969037,c4d1ba6fa8cbf6dc522b6f6eabbcdf10d2a7e7a7ba2ac56ac5bf64eb44ccfc76,12/29/2023 02:27:34 PM,12/29/2023 02:37:35 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.637728,-73.948153,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.948153 40.637728),POINT (-73.948517 40.640085)
398969012,6d2e67288e78b635612190b5c7d67adab8e5698945befdf00abfe3c620d1ef7b,12/29/2023 06:11:59 PM,12/29/2023 06:38:34 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.633527,-73.947748,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947748 40.633527),POINT (-73.948517 40.640085)
398969011,e483e0c10dd4795d7604e449c92ed55f2f8f2bc00d5042eb11dff159f8f24afd,12/29/2023 05:04:49 PM,12/29/2023 05:17:41 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.630237,-73.947428,303376,NOSTRAND AV/AV L,40.62188,-73.945851,POINT (-73.947428 40.630237),POINT (-73.945851 40.62188)
398968872,9d3f4b0cc24d4dbc880f4b04c2e152a3691479cb6508c9c5734327c17ac536a4,12/29/2023 02:28:43 PM,12/29/2023 02:39:39 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633909,-73.947784,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947784 40.633909),POINT (-73.948517 40.640085)
398968726,f21722edd7950b541694191a7dc9dfe543150b75e2b5b18b786c2e269fcaede0,12/29/2023 02:28:51 PM,12/29/2023 02:39:45 PM,EXEMPT - OTHER,MOBILE BUS LANE,B44+,40.63378,-73.947768,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947768 40.63378),POINT (-73.948517 40.640085)
398968725,2640044f1083f59a954476d25c90d5e9058837d8cc4ba82ef9df053a2d6e19bc,12/29/2023 01:21:31 PM,12/29/2023 01:35:19 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.635305,-73.947929,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947929 40.635305),POINT (-73.948517 40.640085)
398968717,34b41352d6fed8558cb4f27598fd1931594d718f47a38b759547b072d0a0b9d5,12/29/2023 04:42:53 PM,12/29/2023 04:52:31 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.65835,-73.950378,303463,NOSTRAND AV/EMPIRE BL,40.663474,-73.951015,POINT (-73.950378 40.65835),POINT (-73.951015 40.663474)
398968712,0352fc684e778fe2b7cfc118bd2666bf2f9267a56884e9d45967f84d4a481a27,12/29/2023 04:55:50 PM,12/29/2023 05:05:45 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633816,-73.947769,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947769 40.633816),POINT (-73.948517 40.640085)
398968622,9f5dd165e5ac3f468a2f58c3f30c4661ea874059b2ef0f9c456fb50c45d6a070,12/29/2023 03:31:58 PM,12/29/2023 03:59:56 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.647195,-73.949182,307737,NOSTRAND AV/CHURCH AV,40.650362,-73.949609,POINT (-73.949182 40.647195),POINT (-73.949609 40.650362)
398968413,4f3743c3690881508c76be92748c2751b9870db3acedc4c38c60bde742c97181,12/29/2023 01:51:35 PM,12/29/2023 01:57:35 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.635408,-73.94795,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.94795 40.635408),POINT (-73.948517 40.640085)
398968389,157b3573a4ffa4c628d47d9508836e14760c67d567ed8d28948e45a78a288349,12/29/2023 02:28:01 PM,12/29/2023 02:37:57 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.635501,-73.947942,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947942 40.635501),POINT (-73.948517 40.640085)
398968294,6d2e67288e78b635612190b5c7d67adab8e5698945befdf00abfe3c620d1ef7b,12/29/2023 03:21:46 PM,12/29/2023 03:39:07 PM,EXEMPT - EMERGENCY VEHICLE,MOBILE BUS LANE,B44+,40.63349,-73.947728,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947728 40.63349),POINT (-73.948517 40.640085)
398968234,d0555260554644a7902a77081a071120a149d204202dcee79d85c8838de3902f,12/29/2023 12:00:50 PM,12/29/2023 12:06:48 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.661323,-73.95069,303463,NOSTRAND AV/EMPIRE BL,40.663474,-73.951015,POINT (-73.95069 40.661323),POINT (-73.951015 40.663474)
398968224,906600a56e76e01eb974355223c92506e17d61f592287d0ba1f1baa950c20fd4,12/29/2023 02:28:09 PM,12/29/2023 02:41:35 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.658982,-73.95044,303463,NOSTRAND AV/EMPIRE BL,40.663474,-73.951015,POINT (-73.95044 40.658982),POINT (-73.951015 40.663474)
398968136,73172b0df472ce9a8db1b041978ce7df4339af5f12d27e3d8516d9e0bd7ed68f,12/29/2023 12:44:41 PM,12/29/2023 12:57:44 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.699016,-73.953281,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.953281 40.699016),POINT (-73.953484 40.699506)
398968133,92db2965e78afa5d68eeb9d71c9518baa8007f75e938b7e76426f76772dd542b,12/29/2023 11:37:45 AM,12/29/2023 11:55:43 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.672376,-73.953077,901280,ROGERS AV/SAINT JOHNS PLACE,40.671595,-73.952992,POINT (-73.953077 40.672376),POINT (-73.952992 40.671595)
398968132,315f9648add04e047dc96eba6fbfb26dc145d3ba6afb1ae2ead6b7b6ef91171d,12/29/2023 03:18:03 PM,12/29/2023 03:47:50 PM,TECHNICAL ISSUE/OTHER,MOBILE BUS LANE,B44+,40.676009,-73.949935,308435,NOSTRAND AV/FULTON ST,40.67997,-73.949642,POINT (-73.949935 40.676009),POINT (-73.949642 40.67997)
398968083,c08e44cca08e364ef2a4f1835ceb02d2b280573ec149eb4e170fe2e04595ceb8,12/29/2023 02:28:45 PM,12/29/2023 02:39:41 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.633871,-73.947779,303477,NOSTRAND AV/NEWKIRK AV,40.640085,-73.948517,POINT (-73.947779 40.633871),POINT (-73.948517 40.640085)
398968064,476643f896903941840f415bc906a4b7c777dc99c43c5ba6af116550d8f5ee9b,12/29/2023 12:49:12 PM,12/29/2023 01:01:26 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.695957,-73.952657,303441,LEE AV/FLUSHING AV,40.699506,-73.953484,POINT (-73.952657 40.695957),POINT (-73.953484 40.699506)
398968058,0367fcda5c0c1c09d723d012748102ffda65b76703b8defb9563920c4ffb3133,12/29/2023 09:27:01 AM,12/29/2023 09:53:48 AM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.697094,-73.956655,303417,BEDFORD AV/LAFAYETTE AV,40.689351,-73.955002,POINT (-73.956655 40.697094),POINT (-73.955002 40.689351)
398968013,553a39225486f47c0740da0f9f94b7c4499b820ccfef8a10dbc3d469f3c148fd,12/29/2023 01:22:35 PM,12/29/2023 01:28:44 PM,VIOLATION ISSUED,MOBILE BUS LANE,B44+,40.632018,-73.947593,901278,NOSTRAND AV/AV H,40.631827,-73.947438,POINT (-73.947593 40.632018),POINT (-73.947438 40.631827)
